"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.884641556E1,-2.225895119E1,2.415000200E0,-1.356405067E1
3.884894933E1,-2.192895126E1,2.281050205E0,-1.317600060E1
3.885148295E1,-2.151195145E1,2.092050076E0,-1.279995060E1
3.885401669E1,-2.106900024E1,1.858950138E0,-1.240995026E1
3.885655031E1,-2.063505173E1,1.579050064E0,-1.208205032E1
3.885908385E1,-2.030700111E1,1.284000039E0,-1.167000103E1
3.886161762E1,-1.994805145E1,9.370500445E-1,-1.122405052E1
3.886415146E1,-1.972305107E1,6.090000272E-1,-1.072395039E1
3.886668500E1,-1.951905060E1,2.670000196E-1,-1.009605026E1
3.886921861E1,-1.940400124E1,-8.505000174E-2,-9.523950577E0
3.887175238E1,-1.928505135E1,-3.340500295E-1,-9.065999985E0
3.887428602E1,-1.909095001E1,-5.899500251E-1,-8.632950783E0
3.887681979E1,-1.888199997E1,-8.170500398E-1,-8.257050514E0
3.887935340E1,-1.869795036E1,-9.660000205E-1,-8.020050049E0
3.888188694E1,-1.852305031E1,-1.105050087E0,-7.846950531E0
3.888442070E1,-1.832895088E1,-1.213050008E0,-7.627050400E0
3.888695432E1,-1.818000031E1,-1.264950037E0,-7.459050179E0
3.888948808E1,-1.799595070E1,-1.203000069E0,-7.129050255E0
3.889202170E1,-1.778805161E1,-1.198050022E0,-6.837000370E0
3.889455544E1,-1.755105019E1,-1.134000063E0,-6.480000496E0
3.889708906E1,-1.724895096E1,-1.015950084E0,-6.154050350E0
3.889962283E1,-1.695195007E1,-8.770500422E-1,-5.842950344E0
3.890215645E1,-1.655895042E1,-7.669500113E-1,-5.323050022E0
3.890468999E1,-1.617105103E1,-5.899500251E-1,-4.851000309E0
3.890722376E1,-1.576200104E1,-4.579500258E-1,-4.360050201E0
3.890975737E1,-1.537395096E1,-2.140500098E-1,-3.745050192E0
3.891229114E1,-1.490895081E1,1.995000057E-2,-3.202950239E0
3.891482478E1,-1.455000114E1,3.120000064E-1,-2.739000082E0
3.891735854E1,-1.421205044E1,7.020000219E-1,-2.193000078E0
3.891989216E1,-1.382595062E1,1.059000015E0,-1.741950035E0
3.892242593E1,-1.344600105E1,1.432950020E0,-1.393050075E0
3.892495953E1,-1.309800053E1,1.897950053E0,-1.066950083E0
3.892749330E1,-1.272495079E1,2.353049994E0,-8.539500237E-1
3.893002684E1,-1.244205093E1,2.884050131E0,-6.790500283E-1
3.893256045E1,-1.221195030E1,3.354000092E0,-4.560000300E-1
3.893509424E1,-1.205205059E1,3.850050211E0,-3.030000031E-1
3.893762786E1,-1.184100056E1,4.455000401E0,-7.800000161E-2
3.894016162E1,-1.195800018E1,4.908000469E0,1.440000087E-1
3.894269524E1,-1.185300064E1,5.422950268E0,3.240000010E-1
3.894522878E1,-1.168005085E1,5.943000317E0,6.949500442E-1
3.894776263E1,-1.184595013E1,6.558000088E0,1.054050088E0
3.895029617E1,-1.187205029E1,7.171050549E0,1.288950086E0
3.895282993E1,-1.190100098E1,7.732050419E0,1.453950047E0
3.895536355E1,-1.197000027E1,8.338050842E0,1.557000041E0
3.895789732E1,-1.219305038E1,8.970000267E0,1.582950115E0
3.896043094E1,-1.215000057E1,9.592950821E0,1.510950089E0
3.896296470E1,-1.222395039E1,1.021500015E1,1.597950101E0
3.896549831E1,-1.235595036E1,1.088595009E1,1.770000100E0
3.896803185E1,-1.260000038E1,1.151595020E1,1.813050032E0
3.897056569E1,-1.278000069E1,1.209600067E1,1.762950063E0
3.897309923E1,-1.283505058E1,1.265100098E1,1.894950032E0
3.897563298E1,-1.290405083E1,1.315905094E1,2.065050125E0
3.897816660E1,-1.332600021E1,1.360200024E1,2.196000099E0
3.898070037E1,-1.331595039E1,1.387005043E1,2.149049997E0
3.898323399E1,-1.361595058E1,1.417200089E1,2.266050100E0
3.898576779E1,-1.376595020E1,1.431300068E1,2.335050106E0
3.898830141E1,-1.359405041E1,1.442595100E1,2.413950205E0
3.899083495E1,-1.360605049E1,1.442100048E1,2.493000031E0
3.899336871E1,-1.359900093E1,1.429905033E1,2.500950098E0
3.899590259E1,-1.346700096E1,1.410000038E1,2.410050154E0
3.899843613E1,-1.327995110E1,1.383195019E1,2.319000006E0
3.900096975E1,-1.309095097E1,1.357095051E1,2.172000170E0
3.900350352E1,-1.290705109E1,1.319505024E1,1.927950144E0
3.900603713E1,-1.272705078E1,1.295805073E1,1.840050101E0
3.900857090E1,-1.252800083E1,1.265100098E1,1.909050107E0
3.901110451E1,-1.221705055E1,1.225800037E1,1.597950101E0
3.901363805E1,-1.193700027E1,1.185105038E1,1.509000063E0
3.901617191E1,-1.176195049E1,1.159500027E1,1.441950083E0
3.901870545E1,-1.152705097E1,1.142295074E1,1.428000093E0
3.902123922E1,-1.132395077E1,1.112295055E1,1.401000023E0
3.902377284E1,-1.106205082E1,1.088400078E1,1.447050095E0
3.902630661E1,-1.079205036E1,1.065600014E1,1.504050016E0
3.902884023E1,-1.052100086E1,1.043295002E1,1.477950096E0
3.903137400E1,-1.030095005E1,1.027305031E1,1.447050095E0
3.903390761E1,-1.009695053E1,1.005300045E1,1.440000057E0
3.903644113E1,-9.877050400E0,9.838950157E0,1.345950007E0
3.903897490E1,-9.766950607E0,9.595050812E0,1.207050085E0
3.904150851E1,-9.613050461E0,9.348000526E0,1.066050053E0
3.904404228E1,-9.526950836E0,9.133049965E0,8.839500546E-1
3.904657587E1,-9.409950256E0,8.917050362E0,7.330500484E-1
3.904910964E1,-9.373950005E0,8.647050858E0,6.730500460E-1
3.905164325E1,-9.391050339E0,8.400000572E0,6.250500083E-1
3.905417702E1,-9.499050140E0,8.215950012E0,6.640500426E-1
3.905671064E1,-9.694950104E0,8.002050400E0,6.970500350E-1
3.905924441E1,-9.894000053E0,7.830000401E0,8.740500212E-1
3.906177795E1,-1.013595009E1,7.725000381E0,1.167000055E0
3.906431156E1,-1.028400040E1,7.641000271E0,1.461000085E0
3.906684532E1,-1.033200073E1,7.525950432E0,1.749000072E0
3.906937894E1,-1.022700024E1,7.473000526E0,1.878000140E0
3.907191271E1,-1.008495045E1,7.416000366E0,1.914000034E0
3.907444633E1,-1.000095081E1,7.399050236E0,1.959000111E0
3.907698010E1,-9.925050735E0,7.401000500E0,1.971000075E0
3.907951372E1,-9.870000839E0,7.392000198E0,2.022000074E0
3.908204748E1,-9.805050850E0,7.381950378E0,2.110050201E0
3.908458102E1,-9.742950439E0,7.351050377E0,2.110050201E0
3.908711460E1,-9.630000114E0,7.297950268E0,2.134050131E0
3.908964837E1,-9.460050583E0,7.215000153E0,2.091000080E0
3.909218198E1,-9.409950256E0,7.084950447E0,2.007000208E0
3.909471575E1,-9.273000717E0,6.973050117E0,1.945050120E0
3.909724935E1,-9.098999977E0,6.891000271E0,1.978950143E0
3.909978312E1,-9.079050064E0,6.757050514E0,1.935000062E0
3.910231666E1,-8.979000092E0,6.691950321E0,1.959000111E0
3.910485050E1,-8.911950111E0,6.628050327E0,1.998000145E0
3.910738403E1,-8.902050018E0,6.529950142E0,1.978950143E0
3.910991764E1,-8.907000542E0,6.424050331E0,1.873050094E0
3.911245141E1,-8.857050896E0,6.333000183E0,1.792050123E0
3.911498503E1,-8.899950027E0,6.208950520E0,1.758000135E0
3.911751879E1,-8.872950554E0,6.109950066E0,1.840050101E0
3.912005241E1,-8.871000290E0,6.055050373E0,1.966950059E0
3.912258595E1,-8.881050110E0,6.022050381E0,2.077050209E0
3.912511971E1,-8.907000542E0,6.039000511E0,2.239950180E0
3.912765356E1,-8.920950890E0,6.028950214E0,2.371050119E0
3.913018711E1,-8.967000008E0,6.015000343E0,2.424000025E0
3.913272072E1,-9.034049988E0,6.034050465E0,2.452950001E0
3.913525449E1,-9.145950317E0,6.043050289E0,2.553000212E0
3.913778810E1,-9.205950737E0,6.096000195E0,2.728050232E0
3.914032186E1,-9.312000275E0,6.124950409E0,2.854950190E0
3.914285548E1,-9.328050613E0,6.156000137E0,2.886000156E0
3.914538925E1,-9.391050339E0,6.192000389E0,2.926950216E0
3.914792278E1,-9.454950333E0,6.204000473E0,2.914950132E0
3.915045639E1,-9.546000481E0,6.199050426E0,2.901000023E0
3.915299016E1,-9.526950836E0,6.177000523E0,2.809950113E0
3.915552378E1,-9.709050179E0,6.079050064E0,2.683050156E0
3.915805751E1,-9.934050560E0,5.992950439E0,2.356950045E0
3.916059112E1,-9.700050354E0,5.956950188E0,2.380950212E0
3.916312489E1,-9.745050430E0,5.899950504E0,2.401950121E0
3.916565851E1,-9.810000420E0,5.788950443E0,2.275050163E0
3.916819207E1,-9.775950432E0,5.683950424E0,2.091000080E0
3.917072584E1,-9.847950935E0,5.562000275E0,1.852050066E0
3.917325946E1,-9.781050682E0,5.461050034E0,1.729050040E0
3.917579322E1,-9.697050095E0,5.350950241E0,1.654950023E0
3.917832683E1,-9.537000656E0,5.305950165E0,1.501950026E0
3.918086060E1,-9.430950165E0,5.173950195E0,1.377000093E0
3.918339422E1,-9.403050423E0,5.032950401E0,1.231050014E0
3.918592798E1,-9.232950211E0,4.980000019E0,1.188000083E0
3.918846162E1,-9.048000336E0,4.966050148E0,1.249950051E0
3.919099538E1,-8.854050636E0,4.851000309E0,1.300950050E0
3.919352892E1,-8.623950005E0,4.824000359E0,1.329000115E0
3.919606254E1,-8.457000732E0,4.795950413E0,1.284000039E0
3.919859633E1,-8.301000595E0,4.735949993E0,1.336950064E0
3.920112995E1,-8.155050278E0,4.684950352E0,1.317000031E0
3.920366372E1,-8.149950027E0,4.614000320E0,1.246050000E0
3.920619734E1,-7.864950180E0,4.606050014E0,1.333950043E0
3.920873087E1,-7.731000423E0,4.599000454E0,1.441950083E0
3.921126471E1,-7.635000229E0,4.567950249E0,1.497000098E0
3.921379848E1,-7.513050556E0,4.498950005E0,1.483050108E0
3.921633202E1,-7.420050144E0,4.426949978E0,1.447050095E0
3.921886563E1,-7.333050251E0,4.386000156E0,1.452000022E0
3.922139940E1,-7.288050175E0,4.361999989E0,1.417950034E0
3.922393301E1,-7.245000362E0,4.360050201E0,1.389000058E0
3.922646678E1,-7.198950291E0,4.306950092E0,1.465950012E0
3.922900040E1,-7.125000477E0,4.245000362E0,1.495050073E0
3.923153394E1,-7.039050102E0,4.222949982E0,1.501950026E0
3.923406779E1,-7.029000282E0,4.141950130E0,1.557000041E0
3.923660133E1,-7.057950497E0,4.126950264E0,1.579050064E0
3.923913510E1,-7.045950413E0,4.105950356E0,1.540050030E0
3.924166872E1,-6.972000122E0,3.981000185E0,1.435050011E0
3.924420248E1,-7.008000374E0,3.981000185E0,1.456050038E0
3.924673610E1,-6.921000481E0,3.937950134E0,1.531050086E0
3.924926990E1,-6.892950535E0,3.919050217E0,1.614000082E0
3.925180352E1,-6.823050499E0,3.883050203E0,1.642950058E0
3.925433706E1,-6.759000301E0,3.885000229E0,1.753050089E0
3.925687082E1,-6.735000134E0,3.876000166E0,1.864050031E0
3.925940466E1,-6.694050312E0,3.895050287E0,1.975950122E0
3.926193820E1,-6.592950344E0,3.919050217E0,2.077050209E0
3.926447181E1,-6.487950325E0,3.949950218E0,2.131950140E0
3.926700558E1,-6.355950356E0,3.997950077E0,2.158050060E0
3.926953922E1,-6.217050076E0,4.021950245E0,2.161050081E0
3.927207298E1,-6.073950291E0,4.036050320E0,2.155950069E0
3.927460660E1,-5.983050346E0,4.052999973E0,2.023950100E0
3.927714014E1,-5.848950386E0,4.081950188E0,1.915950060E0
3.927967390E1,-5.674050331E0,4.072050095E0,1.866000056E0
3.928220752E1,-5.635050297E0,4.078950405E0,1.744050026E0
3.928474128E1,-5.494050026E0,4.077000141E0,1.681950092E0
3.928727490E1,-5.380950451E0,4.087049961E0,1.684050083E0
3.928980866E1,-5.287950039E0,4.087049961E0,1.618950129E0
3.929234227E1,-5.149050236E0,4.099050045E0,1.597950101E0
3.929487604E1,-5.038950443E0,4.137000084E0,1.624050021E0
3.929740966E1,-4.933950424E0,4.186950207E0,1.672050118E0
3.929994345E1,-4.819050312E0,4.256999969E0,1.746000051E0
3.930247699E1,-4.675050259E0,4.342950344E0,1.693050027E0
3.930501060E1,-4.536000252E0,4.438950062E0,1.662000060E0
3.930754437E1,-4.468950272E0,4.542000294E0,1.576050043E0
3.931007796E1,-4.372950077E0,4.672950268E0,1.423050046E0
3.931261173E1,-4.243950367E0,4.771950245E0,1.225950003E0
3.931514535E1,-4.234050274E0,4.812000275E0,9.870000482E-1
3.931767911E1,-4.174050331E0,4.888950348E0,7.930500507E-1
3.932021267E1,-4.138050079E0,4.933950424E0,5.149500370E-1
3.932274652E1,-4.066950321E0,4.945950031E0,3.499500155E-1
3.932528006E1,-4.059000015E0,5.017950058E0,1.969500035E-1
3.932781367E1,-4.045050144E0,5.032950401E0,4.950000439E-3
3.933034742E1,-4.021049976E0,5.073000431E0,-4.695000127E-2
3.933288104E1,-4.003950119E0,5.119050026E0,6.705000252E-2
3.933541481E1,-3.991950274E0,5.233950138E0,2.299500108E-1
3.933794842E1,-3.961050272E0,5.334000111E0,2.419500053E-1
3.934048197E1,-3.934950113E0,5.430000305E0,1.630500108E-1
3.934301582E1,-3.892050266E0,5.500050068E0,4.305000231E-2
3.934554958E1,-3.810000181E0,5.524050236E0,-6.300000101E-2
3.934808312E1,-3.790950298E0,5.514000416E0,-1.020000055E-1
3.935061670E1,-3.700050116E0,5.569050312E0,-1.020000055E-1
3.935315046E1,-3.571050167E0,5.605050087E0,-3.705000132E-2
3.935568408E1,-3.489000082E0,5.679000378E0,1.150500029E-1
3.935821785E1,-3.406050205E0,5.766000271E0,1.579500139E-1
3.936075137E1,-3.315000057E0,5.842050076E0,2.470500171E-1
3.936328521E1,-3.259950161E0,5.967000484E0,2.370000184E-1
3.936581876E1,-3.274050236E0,6.088950157E0,1.369500011E-1
3.936835237E1,-3.286050081E0,6.205950260E0,1.695000008E-2
3.937088618E1,-3.319050074E0,6.369000435E0,-1.639500111E-1
3.937341980E1,-3.379050255E0,6.525000095E0,-3.510000110E-1
3.937595356E1,-3.406050205E0,6.628050327E0,-4.369500279E-1
3.937848718E1,-3.430050135E0,6.778950214E0,-5.449500084E-1
3.938102097E1,-3.556050062E0,6.943950176E0,-5.899500251E-1
3.938355450E1,-3.600000143E0,7.056000233E0,-5.860500336E-1
3.938608812E1,-3.669000149E0,7.212000370E0,-6.120000482E-1
3.938862189E1,-3.721950293E0,7.384950161E0,-6.240000129E-1
3.939115575E1,-3.703050137E0,7.549950123E0,-6.120000482E-1
3.939368929E1,-3.730950117E0,7.660050392E0,-5.569500327E-1
3.939622290E1,-3.730950117E0,7.782000542E0,-5.710500479E-1
3.939875667E1,-3.724050283E0,7.879950523E0,-5.400000215E-1
3.940129028E1,-3.712050200E0,7.978950500E0,-4.630500078E-1
3.940382405E1,-3.681000233E0,8.104949951E0,-5.020500422E-1
3.940635766E1,-3.640050173E0,8.191950798E0,-4.800000191E-1
3.940889120E1,-3.607050180E0,8.315999985E0,-4.680000246E-1
3.941142496E1,-3.529950142E0,8.470050812E0,-5.380499959E-1
3.941395857E1,-3.525000095E0,8.617950439E0,-6.190500259E-1
3.941649234E1,-3.492000103E0,8.761950493E0,-7.650000453E-1
3.941902596E1,-3.505950212E0,8.974950790E0,-9.259500504E-1
3.942155976E1,-3.480000257E0,9.142950058E0,-1.090950012E0
3.942409330E1,-3.487050056E0,9.364950180E0,-1.258950114E0
3.942662714E1,-3.493950129E0,9.619050026E0,-1.423950076E0
3.942916068E1,-3.472950220E0,9.907050133E0,-1.507950068E0
3.943169429E1,-3.412950277E0,1.019895077E1,-1.543950081E0
3.943422806E1,-3.298050165E0,1.060095024E1,-1.555950046E0
3.943676167E1,-3.195000172E0,1.103205013E1,-1.456950068E0
3.943929544E1,-3.031950235E0,1.151100063E1,-1.350000024E0
3.944182907E1,-2.887950182E0,1.204800034E1,-1.222950101E0
3.944436284E1,-2.682000160E0,1.258395100E1,-9.499500394E-1
3.944689646E1,-2.593950033E0,1.330305099E1,-9.330000281E-1
3.944942999E1,-2.257950068E0,1.399200058E1,-7.819500566E-1
3.945196376E1,-2.038050175E0,1.474200058E1,-6.499500275E-1
3.945449738E1,-1.815000057E0,1.556100082E1,-6.120000482E-1
3.945703115E1,-1.581000090E0,1.637804985E1,-5.640000105E-1
3.945956476E1,-1.332000017E0,1.718700027E1,-5.659500360E-1
3.946209854E1,-1.108950019E0,1.801095009E1,-6.889500618E-1
3.946463216E1,-9.000000358E-1,1.888095093E1,-7.650000453E-1
3.946716593E1,-7.140000463E-1,1.969500160E1,-8.470500112E-1
3.946969947E1,-5.479500294E-1,2.045700073E1,-9.450000525E-1
3.947223312E1,-6.630000472E-1,2.109600067E1,-1.201050043E0
3.947476696E1,-6.780000329E-1,2.174505043E1,-9.589500427E-1
3.947730050E1,2.805000171E-2,2.209695053E1,-9.379500151E-1
3.947983427E1,1.519500017E-1,2.224305153E1,-1.291950107E0
3.948236789E1,1.639500111E-1,2.246805191E1,-1.242000103E0
3.948490166E1,1.690500081E-1,2.251395035E1,-1.249050021E0
3.948743527E1,1.330500096E-1,2.245605087E1,-1.375950098E0
3.948996904E1,1.800000109E-2,2.241600037E1,-1.426050067E0
3.949250260E1,-1.530000120E-1,2.243700027E1,-1.441050053E0
3.949503621E1,-2.869500220E-1,2.248305130E1,-1.381050110E0
3.949757006E1,-4.140000343E-1,2.253105164E1,-1.302000046E0
3.950010360E1,-5.440500379E-1,2.265495110E1,-1.225050092E0
3.950263737E1,-6.270000339E-1,2.284695053E1,-1.081050038E0
3.950517099E1,-6.540000439E-1,2.293995094E1,-9.880500436E-1
3.950770476E1,-6.900000572E-1,2.305995178E1,-8.659500480E-1
3.951023837E1,-7.180500627E-1,2.313900185E1,-8.370000124E-1
3.951277218E1,-7.300500274E-1,2.312505150E1,-8.610000610E-1
3.951530572E1,-7.039500475E-1,2.298105049E1,-9.019500613E-1
3.951783934E1,-7.260000110E-1,2.272500038E1,-1.041000009E0
3.952037318E1,-7.300500274E-1,2.234895134E1,-1.146000028E0
3.952290672E1,-6.630000472E-1,2.185995102E1,-1.315950036E0
3.952544049E1,-6.490500569E-1,2.125395012E1,-1.516950130E0
3.952797411E1,-6.030000448E-1,2.059305191E1,-1.623000026E0
3.953050787E1,-5.839500427E-1,1.988895035E1,-1.681950092E0
3.953304149E1,-5.320500135E-1,1.924005127E1,-1.776000142E0
3.953557526E1,-4.840500355E-1,1.857405090E1,-1.741950035E0
3.953810880E1,-4.120500088E-1,1.798305130E1,-1.681950092E0
3.954064241E1,-3.709500134E-1,1.741695023E1,-1.623000026E0
3.954317615E1,-3.379500210E-1,1.687800026E1,-1.429050088E0
3.954570977E1,-3.229500055E-1,1.642094994E1,-1.282950044E0
3.954824354E1,-2.560500205E-1,1.596795082E1,-1.129050016E0
3.955077715E1,-2.029500157E-1,1.558995056E1,-9.570000172E-1
3.955331068E1,-1.630500108E-1,1.523505116E1,-8.419500589E-1
3.955584452E1,-1.459500045E-1,1.486200047E1,-7.410000563E-1
3.955837829E1,-1.080000028E-1,1.452705097E1,-6.190500259E-1
3.956091183E1,-4.800000042E-2,1.422000027E1,-5.779500008E-1
3.956344544E1,1.605000161E-2,1.390605068E1,-5.569500327E-1
3.956597921E1,1.240500063E-1,1.360200024E1,-5.209500194E-1
3.956851282E1,1.570500135E-1,1.330305099E1,-4.800000191E-1
3.957104659E1,2.220000178E-1,1.296495056E1,-4.510500133E-1
3.957358024E1,2.959500253E-1,1.265595055E1,-4.420500100E-1
3.957611401E1,2.890500128E-1,1.240500069E1,-4.680000246E-1
3.957864763E1,2.869500220E-1,1.219605064E1,-3.630000055E-1
3.958118140E1,5.719500184E-1,1.193295097E1,-4.695000127E-2
3.958371492E1,6.600000262E-1,1.168095016E1,-3.495000303E-2
3.958624854E1,6.769500375E-1,1.152300072E1,7.395000011E-2
3.958878230E1,7.180500627E-1,1.132005024E1,1.609500051E-1
3.959131592E1,7.939500213E-1,1.116900063E1,2.059500068E-1
3.959384970E1,8.179500103E-1,1.099605083E1,3.040500283E-1
3.959638332E1,9.000000358E-1,1.085505009E1,3.589500189E-1
3.959891686E1,9.259500504E-1,1.069200039E1,3.760500252E-1
3.960145062E1,9.480000734E-1,1.051695061E1,3.930000067E-1
3.960398424E1,9.670500755E-1,1.036395073E1,3.859500289E-1
3.960651801E1,9.259500504E-1,1.023900032E1,3.880500197E-1
3.960905163E1,9.930000305E-1,1.005705070E1,3.880500197E-1
3.961158540E1,1.006950021E0,9.885000229E0,4.000500143E-1
3.961411899E1,9.979500771E-1,9.763050079E0,4.960500300E-1
3.961665276E1,9.790500402E-1,9.598050117E0,5.059500337E-1
3.961918638E1,1.004999995E0,9.439050674E0,5.730000138E-1
3.962172015E1,9.760500193E-1,9.298050880E0,6.420000196E-1
3.962425367E1,9.760500193E-1,9.181050301E0,6.540000439E-1
3.962678728E1,9.930000305E-1,9.007950783E0,6.640500426E-1
3.962932105E1,9.499500394E-1,8.908050537E0,6.829500198E-1
3.963185467E1,9.430500269E-1,8.794950485E0,6.210000515E-1
3.963438841E1,9.210000634E-1,8.632050514E0,5.749500394E-1
3.963692202E1,8.920500278E-1,8.505000114E0,5.200500488E-1
3.963945579E1,8.350500464E-1,8.362050056E0,4.980000257E-1
3.964198941E1,7.800000310E-1,8.220000267E0,4.429500103E-1
3.964452319E1,7.009500265E-1,8.083950043E0,4.000500143E-1
3.964705674E1,5.719500184E-1,7.957050323E0,3.210000098E-1
3.964959058E1,4.180500209E-1,7.846950531E0,3.379500210E-1
3.965212412E1,2.550000250E-1,7.744050503E0,3.000000119E-1
3.965465772E1,1.050000042E-1,7.657950401E0,3.330000043E-1
3.965719148E1,-1.695000008E-2,7.573950291E0,3.240000010E-1
3.965972510E1,-1.530000120E-1,7.522950172E0,2.880000174E-1
3.966225887E1,-3.180000186E-1,7.497000217E0,3.240000010E-1
3.966479247E1,-5.029500127E-1,7.392000198E0,3.139500022E-1
3.966732623E1,-6.730500460E-1,7.294050217E0,2.639999986E-1
3.966985977E1,-8.530500531E-1,7.276950359E0,2.470500171E-1
3.967239339E1,-1.047000051E0,7.195050240E0,2.299500108E-1
3.967492713E1,-1.204950094E0,7.128000259E0,2.449500114E-1
3.967746075E1,-1.365000010E0,7.068000317E0,2.329500169E-1
3.967999451E1,-1.509000063E0,6.961050510E0,2.419500053E-1
3.968252813E1,-1.657050133E0,6.858000278E0,2.639999986E-1
3.968506192E1,-1.750950098E0,6.795000553E0,2.419500053E-1
3.968759554E1,-1.870050073E0,6.750000477E0,2.639999986E-1
3.969012931E1,-1.957050085E0,6.678000450E0,3.330000043E-1
3.969266285E1,-2.042999983E0,6.553050518E0,3.810000122E-1
3.969519641E1,-2.131050110E0,6.465000153E0,4.600500166E-1
3.969773011E1,-2.184000015E0,6.349950314E0,5.440500379E-1
3.970026379E1,-2.236950159E0,6.261000156E0,5.730000138E-1
3.970283080E1,-2.278050184E0,6.145950317E0,6.829500198E-1
3.970533118E1,-2.313000202E0,6.076950073E0,6.970500350E-1
3.970786495E1,-2.311050177E0,6.022050381E0,7.260000110E-1
3.971039857E1,-2.347050190E0,5.896950245E0,6.919500232E-1
3.971293237E1,-2.371050119E0,5.746050358E0,6.640500426E-1
3.971546598E1,-2.344950199E0,5.671950340E0,6.400500536E-1
3.971799952E1,-2.368950129E0,5.539950371E0,6.060000062E-1
3.972053329E1,-2.380950212E0,5.418000221E0,5.749500394E-1
3.972306690E1,-2.353950024E0,5.310000420E0,4.669500291E-1
3.972560067E1,-2.304000139E0,5.205000401E0,4.219500124E-1
3.972813428E1,-2.236950159E0,5.092950344E0,3.259500265E-1
3.973066805E1,-2.167050123E0,4.903050423E0,3.019500077E-1
3.973320169E1,-2.078999996E0,4.752000332E0,1.920000017E-1
3.973573523E1,-2.028000116E0,4.647000313E0,6.495000422E-2
3.973826907E1,-1.918050051E0,4.482000351E0,-7.995000482E-2
3.974080261E1,-1.882050037E0,4.314000130E0,-1.230000034E-1
3.974333635E1,-1.795950055E0,4.162950039E0,-1.780500114E-1
3.974586997E1,-1.774950027E0,4.045950413E0,-2.290500104E-1
3.974840373E1,-1.714950085E0,3.924000263E0,-2.980500162E-1
3.975093735E1,-1.642950058E0,3.768000126E0,-4.180500209E-1
3.975347112E1,-1.552050114E0,3.643950224E0,-5.209500194E-1
3.975600474E1,-1.473000050E0,3.541050196E0,-5.419500470E-1
3.975853827E1,-1.429950118E0,3.483000278E0,-5.520000458E-1
3.976107212E1,-1.315050006E0,3.375000238E0,-5.350500345E-1
3.976360591E1,-1.240950108E0,3.256050110E0,-5.040000081E-1
3.976613945E1,-1.173000097E0,3.178950071E0,-5.209500194E-1
3.976867306E1,-1.104000092E0,3.121050119E0,-5.230500102E-1
3.977120683E1,-1.054050088E0,3.046950102E0,-4.990500212E-1
3.977374046E1,-9.990000725E-1,2.994000196E0,-4.680000246E-1
3.977627422E1,-9.169500470E-1,2.938950062E0,-4.489500225E-1
3.977880776E1,-8.640000224E-1,2.887050152E0,-5.230500102E-1
3.978134138E1,-8.500500321E-1,2.851050138E0,-5.569500327E-1
3.978387522E1,-7.690500617E-1,2.839050055E0,-5.350500345E-1
3.978640876E1,-7.519500256E-1,2.851050138E0,-5.809500217E-1
3.978894253E1,-7.879500389E-1,2.868000031E0,-5.380499959E-1
3.979147615E1,-7.810500264E-1,2.833950043E0,-5.260500312E-1
3.979400991E1,-7.279500365E-1,2.848050117E0,-5.929500461E-1
3.979654352E1,-8.119500279E-1,2.853000164E0,-6.690000296E-1
3.979907729E1,-8.170500398E-1,2.800050020E0,-7.560000420E-1
3.980161091E1,-8.140500188E-1,2.791050196E0,-8.989500403E-1
3.980414448E1,-8.689500690E-1,2.736000061E0,-1.021050096E0
3.980667824E1,-9.199500680E-1,2.695050240E0,-1.090950012E0
3.980921186E1,-9.720000625E-1,2.640000105E0,-1.183950067E0
3.981174563E1,-1.035000086E0,2.647050142E0,-1.251000047E0
3.981427923E1,-1.140000105E0,2.602050066E0,-1.366050124E0
3.981681299E1,-1.221000075E0,2.544000149E0,-1.408950090E0
3.981934661E1,-1.324050069E0,2.539050102E0,-1.522050023E0
3.982188038E1,-1.489950061E0,2.524950027E0,-1.594050050E0
3.982441400E1,-1.609050035E0,2.508000135E0,-1.675050020E0
3.982694754E1,-1.731000066E0,2.527050018E0,-1.726050138E0
3.982948131E1,-1.846050143E0,2.539050102E0,-1.785000086E0
3.983201492E1,-2.062050104E0,2.596950054E0,-1.896000147E0
3.983454871E1,-2.244000196E0,2.665950060E0,-1.944000125E0
3.983708233E1,-2.409000158E0,2.776950121E0,-2.053950071E0
3.983961609E1,-2.661000013E0,2.817000151E0,-2.125950098E0
3.984214971E1,-2.938950062E0,2.953950167E0,-2.182950020E0
3.984468348E1,-3.180000067E0,3.109050035E0,-2.178000212E0
3.984721710E1,-3.444000244E0,3.232050180E0,-2.166000128E0
3.984975063E1,-3.613950253E0,3.399000168E0,-2.182950020E0
3.985228440E1,-3.753000259E0,3.556950092E0,-2.233050108E0
3.985481801E1,-3.933000088E0,3.688950062E0,-2.334000111E0
3.985735178E1,-4.087950230E0,3.751050234E0,-2.395950079E0
3.985988540E1,-4.186050415E0,3.828000069E0,-2.419950008E0
3.986241916E1,-4.372950077E0,3.925950289E0,-2.503950119E0
3.986495281E1,-4.438050270E0,4.051050186E0,-2.526000023E0
3.986748658E1,-4.540950298E0,4.180050373E0,-2.535000086E0
3.987002012E1,-4.644000053E0,4.258950233E0,-2.542050123E0
3.987255396E1,-4.741950035E0,4.369050026E0,-2.514000177E0
3.987508748E1,-4.804050446E0,4.522950172E0,-2.434950113E0
3.987762109E1,-4.837950230E0,4.659000397E0,-2.311950207E0
3.988015486E1,-4.840050220E0,4.836000443E0,-2.152050018E0
